date,high,low,close,ticker,next_open,standard_volume,oto,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr
2015-09-21,1.9486527043379496,-0.04585157783912885,1.1233417938224963,msft,-0.5502014434808133,-0.2861538890283202,1.267863585796003,91841310.43877691,-673495600,0.06679123385004113,-3113243.2855699165,50.226863960683126,1.246311181370499,0.38897243898035205,-719479.2786760585,1219.1580842290093,43.358871988633446,1.0912652837365797,43.21950016021729,45.11273488872138,41.326265431713196,8.761020934928704,0.7351796205528859,0.0,0.0,43.69433364868162,44.57033386230476,42.81833343505859,4.009674209321713,0.7372527741464329,0.0,0.0,12.216704866376508,0.8314394705661357,-0.3117569953594099,-0.5099162275618526,0.1981592322024427,43.583333333333336,43.89692321190467,43.74300598564341,44.05476298100282,16.800934511595862,26.186844848882984,26.078964033062807,0.9789883615440538,0.8214050806847112,0.1575832808593426,-0.1848003595817135,25.100726520423787,84.6490760592971,0.2804998397827134,-43.41676043447045,-58.83139448766129,15.414634053190845,43.875,43.58500099182129,43.730000495910645,44.06500053405762,46.75749969482422,45.864999771118164,4.0,28.000000000000004,-24.000000000000004,41.954009121686376,,0.0,0.0,50.15141523066269,-6.339054152181957,50.61930934534545,73.35331290452636,68.46307681589282,-26.646687095473645,-0.6119405634263018,43.550332045848215,1.7297047727,1.4489445141397717,1.4385476229016536,-5.667232263268285
2015-09-22,1.5444862896459854,-0.1613639767188979,1.1987101082528318,msft,1.267863585796003,-0.1595394495629319,-1.0926463439604683,108541175.63317238,-701581500,0.05662119673143488,-3511067.5714300107,52.41248665218095,-0.9353408752934637,0.5079900040392201,245581.6273866935,1219.1580842290093,43.52958843218949,1.0621386790689764,43.33050022125244,45.1063544224789,41.554646020025984,8.196786061359383,0.6603457379083115,0.0,0.0,43.70000038146971,44.57000045776374,42.83000030517578,3.981693678258593,0.6149431763621848,0.0,0.0,10.639158529931953,0.7613886489188106,-0.2761400238325251,-0.46316098681598716,0.18702096298346205,43.61666679382324,43.77769250136156,43.767159145679635,44.04329916951216,15.84823766782222,24.826190435598008,26.607428573111513,1.0479884541486655,0.8045165793934765,0.24347187475518894,-0.16933210737581791,25.05373255600946,50.983863140578656,-0.7204996109008803,-38.542212889972724,-55.95935960731825,17.417146717345524,43.875,43.58500099182129,43.730000495910645,44.06500053405762,46.77499961853027,45.864999771118164,4.0,24.0,-20.0,42.197688391951466,,0.0,0.0,48.982951865833854,-5.724664102738379,52.1529192848346,64.74362658013504,64.19598194077072,-35.256373419864964,-0.509558442059685,43.55184729067853,0.919543737652658,-0.47608043882768625,-0.4772173114695022,-6.116332117867618
2015-09-23,0.5463188301896071,-0.9560709782036936,-0.1365840493380066,msft,-1.0926463439604683,-0.8852955127781955,2.370538000485856,110099866.21375825,-718726700,0.15875609555160836,-3082972.271875469,50.236849907027164,0.6159077527713083,0.40835425949425386,-145429.02623450558,1218.324874576517,43.59935537305022,1.0219247959032898,43.50050010681152,44.70871331853344,42.2922868950896,5.554939408766617,0.6529112666077576,0.0,0.0,43.739000193277974,44.52600008646654,42.95200030008952,3.5986185770632124,0.5832266558995353,0.0,0.0,9.057363977505261,0.7131975984826425,-0.24748146362342993,-0.42002508217747575,0.17254361855404582,43.72166665395101,43.645000164325424,43.78298065124966,44.03046211487309,14.84492690580313,24.532987654438625,25.43332413065124,1.05425723937239,0.8462700052405361,0.20798723413185383,-0.15448276590288224,25.00397477649588,59.14437335116862,0.3894992828369155,-29.942031089169262,-51.972802639210315,22.030771550041052,43.93000030517578,43.57500076293945,43.75250053405762,44.06500053405762,46.829999923706055,45.864999771118164,4.0,20.0,-16.0,42.421873320595346,,0.0,0.0,48.80798778572931,-5.2614748579365545,52.217224527958386,59.6428079994226,65.91324916136126,-40.3571920005774,-0.44194120519301805,43.56348839111042,2.95704835363722,-0.06834303633553862,-0.06836640083456302,-6.18049506712145
2015-09-24,1.5650179361004213,-0.41426997011542177,1.058686021623756,msft,2.370538000485856,-0.1714997279909769,-1.461325804566227,123728113.40596597,-690821100,0.1060641007484765,-2483083.440416167,43.73424659619916,-0.4314471655349326,0.2007658585284176,13726.935157433474,1218.324874576517,43.611189700110664,1.0057323773481164,43.560500144958496,44.724088895727206,42.396911394189786,5.342403080297869,0.6501817984329604,0.0,0.0,43.78833351135252,44.55733337402351,43.01933364868164,3.512350441341023,0.5791068646208586,0.0,0.0,7.667497254331796,0.6736526638349584,-0.21901691790617406,-0.37982344932321543,0.16080653141704138,43.72333335876465,43.51576937161959,43.80252206604388,44.02153898395005,14.147749491163996,23.102443240182097,25.577549787157487,0.9314965031469121,0.895755659414292,0.0357408437326201,-0.14020528556110998,24.98112806860719,42.90572750141605,-0.49050045013427734,-25.537135371614657,-47.26632574997056,21.729190378355906,43.93000030517578,43.400001525878906,43.665000915527344,44.06500053405762,46.670000076293945,45.864999771118164,4.0,16.0,-12.0,42.62812345494772,,0.0,0.0,49.069192084141434,-4.8056903709280885,52.06355246430355,61.07141251466275,61.81928236474007,-38.92858748533725,-0.5114118127261875,43.57322724402784,0.0455695102342358,0.09118057100809818,0.09113902677699848,-6.094949906806679
2015-09-25,0.562050365496547,-1.6187077970165942,-1.2140308477624595,msft,-1.461325804566227,-0.07338962374761268,-1.0495160391346126,105249142.91359493,-661436500,0.009033933536647692,-2002428.3589100367,51.385557926464415,1.7990678421959956,0.4924421323942733,45519.68772772021,1218.324874576517,43.73490076961878,1.0021592616836172,43.5625,44.72855075585738,42.39644924414262,5.35346114597361,0.6618705810243265,0.0,0.0,43.869000116984026,44.66999994913744,43.06800028483073,3.6517806652413096,0.5443186795270751,0.0,0.0,7.667145257016679,0.6826343338727948,-0.1918266513415503,-0.34222408972688245,0.15039743838533215,43.79583326975504,43.41307698763334,43.8236723061462,44.01549895748775,13.393777620638788,25.665713236015854,23.885753540271278,1.0480913849882074,0.8106870909211089,0.2374042940670985,-0.12651529580953538,24.9918768095313,96.27226373378585,-0.27249908447265625,-22.1473893296912,-42.15226411847269,20.004874788781486,44.040000915527344,43.09500122070313,43.567501068115234,44.06500053405762,46.60000038146973,45.864999771118164,72.0,12.0,60.0,42.817873578551904,,0.0,0.0,49.278213600635596,-4.3673127801297875,46.95917868431796,52.88882785373232,57.86768278927249,-47.11117214626768,-0.3275006238151974,43.58089301659036,2.01996502913676,0.0683187870669899,0.06829546040738599,-6.0307951155883615
2015-09-28,0.5931971496040189,-1.41456244736623,-1.2320348915539792,msft,-1.0495160391346126,-0.1908564071107968,1.1759330154271996,82656142.64309855,-689050300,-0.044858898275644044,-4280496.707212516,44.26791949080034,-1.8961534858649811,0.18453488789055966,-388411.5377501013,1200.3023801591178,43.72438755419206,0.989943442326779,43.53050003051758,44.689559230211394,42.371440830823765,5.325273998144942,0.3962524454946875,0.0,0.0,43.91066678365069,44.74166692097989,43.07966664632161,3.7849579530345236,0.12655489437207101,0.0,0.0,7.672781498596026,0.48802424959540225,-0.22018934650522226,-0.31781714108255044,0.09762779457732818,43.79583326975504,43.321923182560845,43.741569015281755,43.96175836178698,12.738165424667345,24.107803257933316,26.22963021542713,0.9737885840296637,0.9515488150808655,0.0222397689487982,-0.1164221712067609,24.72368738789733,-0.055204007230065306,-0.05050048828125142,-19.635013277890287,-37.23254729438856,17.597534016498273,44.10499954223633,42.60000038146973,43.35249996185303,44.06500053405762,46.58750057220459,45.864999771118164,68.0,8.0,60.0,42.99244369226775,,0.0,0.0,44.97154761712513,-5.070764575140899,43.93306736666206,24.000040690104168,45.986760352833016,-75.99995930989583,-0.30111827850341655,43.57765319206797,0.0,-1.4792847780985885,-1.4903353100093497,-7.42086725954374
2015-09-29,0.46115002966349294,-0.7378365291795475,0.16140119102641126,msft,1.1759330154271996,0.15075780170088476,1.982677554028012,99037822.46703486,-656286700,-0.019955542742229132,-2966930.747600647,44.350429039939364,-0.5396239576402514,0.12850093212902322,-294962.4871985926,1200.3023801591178,43.71649958875926,0.9429491438704684,43.52649993896485,44.68622847533782,42.36677140259187,5.328838928005728,0.462706224110687,0.0,0.0,43.86766662597654,44.62966690063484,43.10566635131836,3.474086192708569,0.21937805438493133,0.0,0.0,7.673486628310144,0.5329337419094707,-0.2279359216359964,-0.29984089719323964,0.07190497555724323,43.79249986012777,43.33615391071026,43.69517357088594,43.92310949252194,12.287199199129587,23.211216870727647,26.398459097164366,0.9827882344521571,1.026678253013511,-0.04389001856135388,-0.10829282175316604,24.182917946422585,-27.292961588802953,-0.48649902343750284,-20.437874762251074,-33.35030195340822,12.912427191157146,44.02499961853027,42.36000061035156,43.19250011444092,44.06500053405762,45.5,45.739999771118164,64.0,4.0,60.0,,45.0,0.0,1.0,46.14131489598065,-5.381793387843834,49.83463455687767,30.6666056315101,35.85182472511547,-69.3333943684899,-0.28364784016329025,43.573320138330665,-0.09199842674444857,0.34649505199670916,0.3458961409574357,-7.100085145416591
2015-09-30,0.9571516835046312,-0.5013701352504674,0.8659918964635027,msft,1.982677554028012,0.2963839760385842,-1.072624675388445,129626755.78129469,-621327800,0.08092280515065207,1552100.4065409633,52.23175122392169,1.2265821862030313,0.30729386987010227,773429.599026177,1200.3023801591178,43.77860638560466,0.9346542905185785,43.64849987030029,44.548838530966435,42.74816120963415,4.125404828763704,0.8395935762552257,0.0,0.0,43.857666524251286,44.629666646321695,43.08566640218099,3.5204796937542104,0.7605775477100222,0.0,0.0,7.148009533330402,0.7628198936530513,-0.16599453422671218,-0.27307162459993417,0.107077090373222,43.89416631062826,43.43538460364709,43.782069686370136,43.94806422059685,11.724493621563154,27.04255437109589,24.75848040773699,1.03059426568427,0.9064685781052417,0.1241256875790282,-0.09799906871693076,23.583318819145873,85.46017315340887,0.3314996719360366,-19.1077676855974,-29.778358922942353,10.670591237344954,43.88999938964844,42.69499969482422,43.29249954223633,44.06500053405762,43.82500076293945,44.06500053405762,60.0,20.0,40.0,,44.960999984741214,0.0,0.0,52.1319350544683,-4.063828429535789,53.74672984266927,65.42047245217367,40.02903959126258,-34.57952754782634,-0.18726520538329794,43.57684459983819,2.8345664034726505,1.8876604989578771,1.8700652687853925,-5.346450149141124
2015-10-01,0.0,-2.234636871508377,-0.3128477980970712,msft,-1.072624675388445,-0.12159558233696545,3.343120684284462,150260478.7640828,-592669900,0.05601340110272627,2763276.147424777,52.477395401232386,0.9421501846390414,0.37544608604551577,886528.2782331449,1209.7942146882986,43.84677606040264,0.9411888614667208,43.71099987030029,44.69244527067453,42.72955446992605,4.490610616487363,0.9579983459642621,0.0,0.0,43.85033315022785,44.63033345540372,43.070332845052086,3.5575570315673435,0.9869661300660797,0.0,0.0,6.405708506711656,0.8607144657446905,-0.08765287108889197,-0.23598787389772574,0.14833500280883377,43.946666399637856,43.594615349402794,43.909443674674975,43.99709654576387,11.634203738030923,28.338707267484903,22.971442294764056,1.0212044088708039,0.8541135634317119,0.16709084543909203,-0.08494922836773425,23.185768221578765,130.51101361819343,0.5889993667602553,-16.375143815467364,-26.1268142951249,9.751670479657534,43.89999961853027,43.03000068664551,43.46500015258789,44.06500053405762,43.82500076293945,44.06500053405762,100.0,16.0,84.0,,44.9227799697876,0.0,0.0,54.46028483779191,-2.2910796339943116,56.357520215507215,81.7757242579164,59.287600780533324,-18.22427574208361,-0.002412414550782671,43.59258272010156,1.4324717477775573,0.7907869455297201,0.78767661220982,-4.597942233440067
2015-10-02,2.936524110273786,-0.7906082791941271,2.936524110273786,msft,3.343120684284462,0.7527783832088142,1.2677635651468622,192099478.7640828,-550830900,0.13816516823853406,8106436.939971447,59.82103034844363,1.9521235997951483,0.5350232388963878,1126990.5883218881,1209.7942146882986,43.996848575545,1.0120701279079394,43.814499855041504,45.08046113683993,42.54853857324308,5.778732090914226,1.1933465758482167,1.0,0.0,43.99233296712238,44.87133344014494,43.113332494099936,3.9961530282079867,1.3974208638801249,1.0,0.0,7.691515235901974,1.0,0.05130594148230472,-0.17852911082171966,0.22983505230402437,44.052499771118164,43.70461537287785,44.16491383162101,44.1136078901387,12.257069620172706,30.7666345870798,20.36012684662216,1.0421214471921956,0.7932916692331051,0.24882977795909045,-0.0661881170039682,23.128484382203627,209.3864831645286,0.4355001449584961,-9.99579237705826,-22.413373399856873,12.417581022798613,44.30999946594238,43.614999771118164,43.96249961853027,44.06500053405762,43.82500076293945,44.06500053405762,100.0,12.0,88.0,43.04999923706055,,1.0,0.0,60.18131092659836,1.0183090956720942,64.72535854541339,100.0,82.39873223669662,-0.0,0.15832289527444487,43.89289863855193,2.8668182384554384,2.151981778386025,2.129153575681597,-2.5449073340983897
2015-10-05,2.4918019445867583,-0.10928794985911594,1.9234996024376505,msft,1.2677635651468622,0.25727260520566503,1.6619827598415515,211450340.73952082,-516461600,0.1711450958798798,12152875.262697048,60.49124160541812,5.36670584866226,0.7582628326280101,1699830.1412935369,1237.9351744766911,44.19540614204448,1.0428630845995674,44.015499877929685,45.66967630754073,42.361323448318636,7.516335991633202,1.2902727736243642,1.0,0.0,44.22699966430662,45.13799972534187,43.315999603271486,4.1196557213914495,1.8188810333766374,1.0,0.0,9.405776149606613,0.9371984638009117,0.24415063704725526,-0.09399316124792467,0.33814379829517993,44.2508331934611,43.80961535527156,44.54415802185089,44.300007384803635,13.75001405527332,36.94229494683419,18.543990543896786,1.1559346642253394,0.7711407125758014,0.384793951649538,-0.03956711029145108,23.219637387324656,325.8293657236288,-0.5355003356933565,-1.7902370421322007,-18.329820527874592,16.53958348574239,44.96999931335449,44.27499961853027,44.62249946594238,44.06500053405762,43.82500076293945,44.06500053405762,100.0,8.0,92.0,43.10039924621582,,0.0,0.0,65.35649431319999,5.652690750195431,66.59766479002694,93.22921064578632,91.6683116345675,-6.7707893542136866,0.7083524030797577,44.369774409768155,5.378533487266051,2.326094756176622,2.299453514747629,-0.2780095339697919
2015-10-06,1.8346609983324933,-0.2374284610492383,0.9065360508226704,msft,1.6619827598415515,-0.23043212596920865,-1.146490697078839,214264592.1473837,-489444400,0.1392057395241957,10879898.102671368,60.944202054016976,1.4390843181028574,0.7909163049108697,868989.2932751141,1241.1209110256307,44.34730682356377,1.0345766845868756,44.15849990844727,46.19488192918342,42.12211788771112,9.223057961471197,1.1363000815082596,1.0,0.0,44.5233329772949,45.45633316040046,43.59033279418945,4.191061722990496,1.6932832720855144,1.0,0.0,10.032044372794347,0.9029344750443039,0.4020300069188991,0.005211472385440091,0.39681853453345906,44.52333323160807,43.91807688199557,44.88351832618152,44.481488319262624,15.3112638646364,36.502567135208395,17.333045305476723,1.1329827404312298,0.7633360340966825,0.3696467063345473,-0.008204416756947915,23.35179228029821,267.5225234864631,-0.04849929809570597,5.154669293937625,-14.43018715197383,19.584856445911456,45.114999771118164,44.420000076293945,44.767499923706055,44.06500053405762,43.820000648498535,44.06500053405762,100.0,4.0,96.0,43.25198325195313,,0.0,0.0,65.89686125699035,9.569358536138587,68.60051079258501,89.58837302741871,94.27252789106826,-10.411626972581294,1.3970879498650035,44.9003822835507,7.520700304026462,0.2573427603175027,0.2570122008285658,-0.021382211060938516
2015-10-07,0.5307855798283301,-2.4416088077232168,-0.6369410759649585,msft,-1.146490697078839,-0.18437543538356446,1.9115106602187064,220202765.32538593,-461732900,0.19299040452703659,9523563.210547367,54.11421934034566,-0.25260807870133056,0.6866395509994867,99164.32391544052,1241.1209110256307,44.486191562418995,1.0711187872463521,44.34499988555908,46.61794070443846,42.07205906667971,10.251170705807391,1.0400491141498014,1.0,0.0,44.80833307902016,45.81533304850268,43.801333109537765,4.494699535939434,1.4889107340608616,1.0,0.0,10.373206643347133,0.8804349088038267,0.5251316745106962,0.10919551281049132,0.41593616170020486,44.747499783833824,44.044230681199295,45.17836154323984,44.65322986872914,16.417741367317053,33.10721270278525,17.51468243051751,1.091370430593261,0.8042061806390428,0.2871642499542182,0.025215871051699597,23.568715855219505,201.8243783570173,-0.4449983596801772,11.851203556994076,-10.275927271017302,22.127130828011378,45.19999885559082,44.5049991607666,44.85249900817871,44.06500053405762,43.73250102996826,44.06500053405762,100.0,12.0,88.0,43.487664275146486,,0.0,0.0,66.13389104185747,12.83845287637934,72.00532938742916,87.20931779893704,90.00896715738061,-12.79068220106297,1.93226446263931,45.340993257002985,6.0983871899509925,0.10695023970170858,0.10689308867797287,0.08554516031478165
2015-10-08,2.061853642949729,-0.12886892508865433,1.9115106602187064,msft,1.9115106602187064,0.21769688634725315,-0.9905188896650484,249340018.98730665,-427960200,0.2375529815632773,11299097.970904963,65.97959684581312,1.0872710424508405,0.8300021709397152,498703.90223305306,1241.1209110256307,44.836324954613666,1.0660069542980841,44.552999877929686,47.141204951562074,41.9647948042973,11.618544568149327,1.0596544328197308,1.0,0.0,45.14699974060056,46.16999969482429,44.123999786376956,4.531862405482006,1.625611498236345,1.0,0.0,10.459452472740322,0.984978605769034,0.6674464170016137,0.2208456936487158,0.44660072335289785,45.04333305358887,44.26076918381911,45.5278445001167,44.860398083115086,17.561166136920363,31.988964925558054,16.3233608390828,1.1900644323915779,0.739380986553538,0.4506834458380399,0.06138268943143151,23.698651754533344,185.54427400155342,-0.6830009460449133,20.572631657336967,-5.529258272458617,26.101889929795583,45.28499984741211,44.70000076293945,44.99250030517578,44.06500053405762,43.58000087738037,44.06500053405762,100.0,8.0,92.0,43.796651011064455,,0.0,0.0,69.13707122205373,16.61621074632064,74.76622850236424,98.43401172912414,91.74390085182654,-1.565988270875861,2.4564703997443758,45.8786990502467,8.086558345488516,1.3888921719557912,1.379335451326913,1.4756254623056853
2015-10-09,0.1896736588847148,-1.116970675389528,-0.7165440402973511,msft,-0.9905188896650484,-0.12539660260278346,-0.8939935569129087,238268966.5760595,-456560800,0.1900169436992627,8295768.494474936,66.33272470721252,0.476913695957239,0.7750452076959108,264130.4917688308,1232.2277331047924,45.045074694464574,1.0214065335264788,44.73449993133545,47.49935454427134,41.96964531839956,12.36117366766037,0.9295887147016496,0.0,0.0,45.45166651407875,46.43966662089037,44.46366640726725,4.347475824700626,1.339237812242991,1.0,0.0,10.46172487086986,0.908119598902541,0.7442178251057072,0.3255201199401141,0.4186977051655931,45.3133331934611,44.40499995304988,45.77125313246053,45.02703530735482,18.63722499977039,30.762877382625796,15.627543276754407,1.2152363249353586,0.7751479323331605,0.4400883926021981,0.09616597505511404,23.802124289221272,150.19989203166998,-0.8245000839233398,28.87894507654454,-0.1388184552991921,29.01776353184373,45.295000076293945,44.8700008392334,45.08250045776367,44.06500053405762,43.33250045776367,44.06500053405762,96.0,4.0,92.0,44.16898595573438,,0.0,0.0,65.8477488474626,18.89464962275737,71.21386245720218,90.42315936677748,92.02216296494613,-9.576840633222517,2.866558759352742,46.11186420574489,7.385461037957657,-0.7165440402973511,-0.7191235466914137,0.7485079157010688
2015-10-12,0.1915712078859766,-1.0217104021144063,0.04257228173383254,msft,-0.8939935569129087,-0.7112379721939066,0.19329929109388466,253182516.72396275,-476329900,0.23012685930703589,6799999.700106936,67.41116172654935,-1.2830613950391023,0.7502080277140796,-251096.22248886086,1229.350513810003,45.220267070674865,0.9802659412089871,44.93249988555908,47.75027167058561,42.11472810053255,12.542243552899388,0.8668679141134654,0.0,0.0,45.78433316548663,46.741333134969146,44.82733319600423,4.180469183741949,1.1351446568857992,1.0,0.0,9.992770689150648,0.8797325804760638,0.7871102719386371,0.41783815033981875,0.3692721215988184,45.57083320617676,44.53961533766527,45.96029111208199,45.17318084014335,19.041283728678696,29.433497753929526,17.927576112312806,1.2100520807547885,0.7771943013655345,0.43285777938925407,0.12780199077149818,23.86144707151815,110.5684306027688,-0.9925012588501048,37.23040762368761,6.268768476471773,30.961639147215838,45.60000038146973,44.8700008392334,45.23500061035156,44.06500053405762,43.000000953674316,44.06500053405762,92.0,20.0,72.0,44.573507750909535,,0.0,0.0,64.77401426714485,20.4944270936722,71.37917508065533,87.97325804760638,92.27680971450259,-12.026741952393616,2.8004410687614865,46.379656481407906,7.037121756605981,-0.23349736558354595,-0.23377039577723302,0.5132628038531761
2015-10-13,1.2242261125687603,0.0,0.7087586052923145,msft,0.19329929109388466,-0.6967304131688736,0.7716972859145521,256338358.41795704,-496317700,0.21544974919676582,5514475.42872238,67.73163592595071,0.171108198325539,0.7184366309679532,-92940.54471202241,1229.350513810003,45.35606525556418,0.9392393165705089,45.077999877929685,47.98317910170716,42.17282065415221,12.889565782175962,0.8118567517088828,0.0,0.0,46.13499997456866,47.09699986775723,45.17300008138021,4.1703691068334345,0.8924113819687127,0.0,0.0,9.960516639215651,0.8552335672843528,0.8029705702333843,0.4948646343185319,0.30810593591485236,45.81666660308838,44.70423067533053,46.10332315478452,45.300352584551135,19.468246652069336,28.645571544139003,17.180463648139437,1.200906249531807,0.7802112949566493,0.4206949545751577,0.1551832872595876,23.895268097656846,96.08494692481862,-1.787998962402341,45.75225650702138,13.475437831207191,32.276818675814184,45.64500045776367,45.14500045776367,45.39500045776367,44.06500053405762,43.167500495910645,44.06500053405762,88.0,16.0,72.0,44.92948693066367,,0.0,0.0,63.656170272637475,21.542601901779417,66.69449383858826,85.52335672843529,87.97325804760631,-14.476643271564713,2.6814999636481787,46.51717244980377,6.713702446832347,-0.23404385181183818,-0.23431816252315052,0.2780176920052835
2015-10-14,0.9646236517110608,-0.2572406059096144,0.06430606284169027,msft,0.7716972859145521,-0.3842905274445697,0.021276614736409627,244639539.71388355,-521015500,0.16856188438025774,3985762.454835073,67.97147208771521,-0.06924288568452598,0.7443083652429822,-157390.48478808938,1229.350513810003,45.54865273287384,0.9023153543958792,45.19699993133545,48.159371674680095,42.2346281879908,13.108709639335203,0.7503062583506082,0.0,0.0,46.40466664632159,47.359666570027734,45.44966672261556,4.115965021297218,0.6441537596074569,0.0,0.0,9.934291402721716,0.8084631873355497,0.789494004378362,0.5537905083304979,0.23570349604786411,46.099166552225746,44.811538402850815,46.19204271638317,45.40254871200481,19.818915421240142,27.41518852964928,16.668611854343908,1.2216211662306036,0.7745175956163091,0.4471035706142945,0.17726260752499598,23.815626156128282,80.29163066461858,-1.7570013046264705,51.45635918036731,21.012271497411046,30.444087682956262,45.72999954223633,45.14500045776367,45.4375,44.06500053405762,43.33500099182129,44.06500053405762,84.0,12.0,72.0,45.242748608847315,,0.0,0.0,61.475017739310196,21.86933703225128,62.06685288537367,80.84631873355497,84.78097783653214,-19.153681266445034,2.5714115928201124,46.54763000167817,7.830906255380802,-0.44785473918990126,-0.44886061288584855,-0.1710821625940495
2015-10-15,0.042545114821912484,-1.021058411772913,0.0,msft,0.021276614736409627,-0.2190091645420908,0.8506969529720632,269653737.9286045,-493826100,0.2461477772273912,4698146.11356556,67.93186513120429,-0.06436303745596782,0.6112061595535563,81601.5575733303,1229.350513810003,45.73659532398564,0.8620838189562912,45.33499984741211,48.36443895341841,42.305560741405806,13.36468122290832,0.7764535637636965,0.0,0.0,46.65333315531411,47.55833307902025,45.74833323160807,3.8796795962819832,0.6970525946336286,0.0,0.0,9.904051381006242,0.8819593773125001,0.7962629868010538,0.6022850040246092,0.19397798277644462,46.396666526794434,44.96307681157039,46.31788204025241,45.52161905345135,20.14453642118446,26.346181457301082,16.0186486436496,1.190704856829682,0.8197115869564273,0.37099326987325476,0.19591364461632632,23.709341985778053,75.09655087838291,-1.0750015258789034,57.580846988139825,28.520786982433055,29.06006000570677,46.6200008392334,45.14500045776367,45.882500648498535,44.06500053405762,43.54750061035156,44.06500053405762,80.0,8.0,72.0,45.51841888564892,,0.0,0.0,63.58649600167771,22.70947364687734,66.25085124026342,88.19593773125001,84.85520439774669,-11.804062268749995,2.4271760603960786,46.63364284891158,8.21823160148357,0.7069366199657701,0.7044495375607251,0.5346450149141146
2015-10-16,1.1059133404959676,-0.2552082745991502,1.0421051871525977,msft,0.8506969529720632,-0.2680376824908876,0.04217726388855425,293624105.5262966,-467375800,0.3657101363976055,5916289.525913337,74.42617686804036,1.064643100243924,0.8226916299899065,473538.14894388744,1242.4259292290976,45.9885070498308,0.8398753760255065,45.53649978637695,48.58166166079913,42.49133791195477,13.374597910282034,0.8240383625797768,0.0,0.0,46.882999928792294,47.68699963887539,46.07900021870931,3.4298134134086395,0.8899245141991984,0.0,0.0,9.860225751936385,0.9933179102943263,0.8323781384222428,0.6483036309041359,0.18407450751810694,46.66749986012777,45.12538440410908,46.50128454506484,45.6689064066426,20.942879013469927,29.06708292708392,15.20155542213137,1.2696077438343865,0.7222221356504906,0.5473856081838958,0.21324304247459058,23.66917903953954,86.66975467082608,-0.9264991760253878,63.59282993882641,35.78557220253957,27.807257736286843,46.7450008392334,45.20000076293945,45.972500801086426,44.06500053405762,43.54750061035156,44.06500053405762,100.0,4.0,96.0,45.761008729234334,,0.0,0.0,66.57566393705812,24.275037102871064,70.98835705413656,99.33179102943264,89.45801583141247,-0.6682089705673702,2.3237057854147523,46.77399826294482,7.342973617825066,1.0636035265948252,1.0579870538548253,1.603935044742344
2015-10-19,0.9700609804560668,-0.8435211442998192,0.421764594395202,msft,0.04217726388855425,-0.073190617450973,1.0118034488434624,305242325.62885064,-437988200,0.37616442994450927,5532913.013178259,81.97696103242407,0.6730721348589899,0.9093127794541381,349367.87381535716,1242.4259292290976,46.31231993208503,0.8418878994581114,45.71199970245361,48.81216481374832,42.6118345911589,13.56390064523169,0.8077254212170547,0.0,0.0,46.99299990336098,47.76399981180834,46.22199999491374,3.281339391112839,0.9066142042652333,0.0,0.0,10.566157382074511,0.9461693503802088,0.859962671846688,0.6906354390926464,0.1693272327540416,46.91833305358887,45.284615149864784,46.67339445072945,45.81343177888276,21.98758764294227,29.786655873665808,14.156575772374042,1.2845784972399545,0.6613671290798752,0.6232113681600794,0.22895895760541382,23.731524130079368,86.44789424035348,-0.1420000076293917,68.36335337243408,42.80875932237251,25.554594050061567,46.915000915527344,45.3700008392334,46.14250087738037,43.80000114440918,43.38750076293945,44.06500053405762,100.0,40.0,60.0,45.974487791589496,,0.0,0.0,67.21333233617051,25.765265329156424,68.26427656014619,93.83881371988953,93.78884749352399,-6.161186280110463,2.3409706340116614,46.85020933152661,6.747362206569334,0.23153149702745957,0.23126387586214214,1.8391801565902366
